name,price,have_stock
MP5-SD | Co-Processor (Factory New),0.77,4
MP5-SD | Co-Processor (Field-Tested),0.39,0
MP5-SD | Co-Processor (Minimal Wear),0.52,1
MP5-SD | Co-Processor (Well-Worn),0.33,0
MP5-SD | Condition Zero (Battle-Scarred),0.09,12
MP5-SD | Condition Zero (Factory New),0.47,15
MP5-SD | Condition Zero (Field-Tested),0.11,32
MP5-SD | Condition Zero (Minimal Wear),0.18,13
MP5-SD | Condition Zero (Well-Worn),0.09,19
MP5-SD | Desert Strike (Battle-Scarred),0.06,0
MP5-SD | Desert Strike (Factory New),0.23,3
MP5-SD | Desert Strike (Field-Tested),0.06,0
MP5-SD | Desert Strike (Minimal Wear),0.08,0
MP5-SD | Desert Strike (Well-Worn),0.06,0
MP5-SD | Dirt Drop (Battle-Scarred),0.02,0
MP5-SD | Dirt Drop (Factory New),0.1,0
MP5-SD | Dirt Drop (Field-Tested),0.02,0
MP5-SD | Dirt Drop (Minimal Wear),0.02,0
MP5-SD | Dirt Drop (Well-Worn),0.02,0
MP5-SD | Gauss (Battle-Scarred),0.25,1
MP5-SD | Gauss (Factory New),1.13,0
MP5-SD | Gauss (Field-Tested),0.27,13
MP5-SD | Gauss (Minimal Wear),0.48,10
MP5-SD | Gauss (Well-Worn),0.25,0
MP5-SD | Kitbash (Battle-Scarred),0.35,6
MP5-SD | Kitbash (Factory New),1.41,0
MP5-SD | Kitbash (Field-Tested),0.46,35
MP5-SD | Kitbash (Minimal Wear),0.79,10
MP5-SD | Kitbash (Well-Worn),0.42,1
MP5-SD | Necro Jr. (Battle-Scarred),0.17,21
MP5-SD | Necro Jr. (Factory New),0.54,15
MP5-SD | Necro Jr. (Field-Tested),0.12,0
MP5-SD | Necro Jr. (Minimal Wear),0.19,5
MP5-SD | Necro Jr. (Well-Worn),0.12,2
MP5-SD | Nitro (Battle-Scarred),0.46,24
MP5-SD | Nitro (Factory New),3.82,0
MP5-SD | Nitro (Field-Tested),0.41,107
MP5-SD | Nitro (Minimal Wear),0.5,12
MP5-SD | Nitro (Well-Worn),0.42,5
MP5-SD | Oxide Oasis (Factory New),282.07,0
MP5-SD | Oxide Oasis (Field-Tested),255.78,0
MP5-SD | Oxide Oasis (Minimal Wear),243.97,6
MP5-SD | Phosphor (Battle-Scarred),3.23,3
MP5-SD | Phosphor (Factory New),7.29,43
MP5-SD | Phosphor (Field-Tested),3.54,25
MP5-SD | Phosphor (Minimal Wear),4.85,0
MP5-SD | Phosphor (Well-Worn),3.8,1
MP7 | Abyssal Apparition (Battle-Scarred),2.55,0
MP7 | Abyssal Apparition (Factory New),14.36,0
MP7 | Abyssal Apparition (Field-Tested),4.17,0
MP7 | Abyssal Apparition (Minimal Wear),8.13,3
MP7 | Abyssal Apparition (Well-Worn),3.16,0
MP7 | Akoben (Battle-Scarred),0.08,0
MP7 | Akoben (Factory New),0.21,0
MP7 | Akoben (Field-Tested),0.1,8
MP7 | Akoben (Minimal Wear),0.14,0
MP7 | Akoben (Well-Worn),0.19,0
MP7 | Anodized Navy (Factory New),0.98,31
MP7 | Anodized Navy (Minimal Wear),0.85,0
MP7 | Armor Core (Battle-Scarred),0.08,0
MP7 | Armor Core (Factory New),0.22,7
MP7 | Armor Core (Field-Tested),0.08,11
MP7 | Armor Core (Minimal Wear),0.11,12
MP7 | Armor Core (Well-Worn),0.11,1
MP7 | Army Recon (Battle-Scarred),0.02,0
MP7 | Army Recon (Factory New),0.07,0
MP7 | Army Recon (Field-Tested),0.02,0
MP7 | Army Recon (Minimal Wear),0.02,0
MP7 | Army Recon (Well-Worn),0.02,0
MP7 | Asterion (Battle-Scarred),2.66,0
MP7 | Asterion (Factory New),3.03,4
MP7 | Asterion (Field-Tested),2.43,1
MP7 | Asterion (Minimal Wear),2.61,7
MP7 | Asterion (Well-Worn),2.24,0
MP7 | Bloodsport (Battle-Scarred),2.31,8
MP7 | Bloodsport (Factory New),4.12,0
MP7 | Bloodsport (Field-Tested),2.03,49
MP7 | Bloodsport (Minimal Wear),3.13,42
MP7 | Bloodsport (Well-Worn),2.77,1
MP7 | Cirrus (Battle-Scarred),0.11,1
MP7 | Cirrus (Factory New),0.62,1
MP7 | Cirrus (Field-Tested),0.12,22
MP7 | Cirrus (Minimal Wear),0.3,15
MP7 | Cirrus (Well-Worn),0.24,0
MP7 | Fade (Factory New),10.15,0
MP7 | Fade (Field-Tested),8.35,71
MP7 | Fade (Minimal Wear),7.14,2
MP7 | Forest DDPAT (Battle-Scarred),0.02,0
MP7 | Forest DDPAT (Factory New),0.12,1
MP7 | Forest DDPAT (Field-Tested),0.02,0
MP7 | Forest DDPAT (Minimal Wear),0.02,0
MP7 | Forest DDPAT (Well-Worn),0.02,0
MP7 | Full Stop (Factory New),13.19,0
MP7 | Full Stop (Field-Tested),10.09,0
MP7 | Full Stop (Minimal Wear),10.38,0
MP7 | Groundwater (Battle-Scarred),0.72,0
MP7 | Groundwater (Field-Tested),0.63,0
MP7 | Groundwater (Minimal Wear),1.43,0
MP7 | Groundwater (Well-Worn),0.87,0
MP7 | Guerrilla (Battle-Scarred),0.06,0
MP7 | Guerrilla (Factory New),0.48,0
MP7 | Guerrilla (Field-Tested),0.08,13
MP7 | Guerrilla (Minimal Wear),0.2,32
MP7 | Guerrilla (Well-Worn),0.06,0
MP7 | Gunsmoke (Battle-Scarred),0.81,0
MP7 | Gunsmoke (Factory New),4.87,0
MP7 | Gunsmoke (Field-Tested),0.74,0
MP7 | Gunsmoke (Minimal Wear),1.19,0
MP7 | Gunsmoke (Well-Worn),0.75,0
MP7 | Impire (Factory New),2.9,1
MP7 | Impire (Field-Tested),1.37,14
MP7 | Impire (Minimal Wear),1.74,8
MP7 | Mischief (Battle-Scarred),0.12,6
MP7 | Mischief (Field-Tested),0.12,2
MP7 | Mischief (Minimal Wear),0.41,2
MP7 | Mischief (Well-Worn),0.13,1
MP7 | Motherboard (Battle-Scarred),0.09,4
MP7 | Motherboard (Factory New),0.16,16
MP7 | Motherboard (Field-Tested),0.08,0
MP7 | Motherboard (Minimal Wear),0.1,6
MP7 | Motherboard (Well-Worn),0.09,2
MP7 | Nemesis (Factory New),8.65,54
MP7 | Nemesis (Field-Tested),5.49,7
MP7 | Nemesis (Minimal Wear),6.9,28
MP7 | Neon Ply (Battle-Scarred),0.63,0
MP7 | Neon Ply (Factory New),2.97,0
MP7 | Neon Ply (Field-Tested),0.76,7
MP7 | Neon Ply (Minimal Wear),1.67,7
MP7 | Neon Ply (Well-Worn),0.57,4
MP7 | Ocean Foam (Factory New),3.09,0
MP7 | Ocean Foam (Minimal Wear),2.82,0
MP7 | Olive Plaid (Factory New),2.43,2
MP7 | Olive Plaid (Field-Tested),1.14,0
MP7 | Olive Plaid (Minimal Wear),1.62,0
MP7 | Orange Peel (Field-Tested),3.28,0
MP7 | Orange Peel (Minimal Wear),4.15,0
MP7 | Powercore (Battle-Scarred),0.51,0
MP7 | Powercore (Factory New),2.88,0
MP7 | Powercore (Field-Tested),0.81,20
MP7 | Powercore (Minimal Wear),1.65,12
MP7 | Powercore (Well-Worn),0.66,0
MP7 | Prey (Battle-Scarred),0.09,0
MP7 | Prey (Factory New),0.07,0
MP7 | Prey (Field-Tested),0.04,0
MP7 | Prey (Minimal Wear),0.08,0
MP7 | Prey (Well-Worn),0.03,0
MP7 | Scorched (Battle-Scarred),1.75,0
MP7 | Scorched (Factory New),2.72,0
MP7 | Scorched (Field-Tested),1.87,0
MP7 | Scorched (Minimal Wear),2.2,4
MP7 | Scorched (Well-Worn),1.84,0
MP7 | Skulls (Field-Tested),15.54,44
MP7 | Skulls (Minimal Wear),16.01,3
MP7 | Special Delivery (Battle-Scarred),1.04,0
MP7 | Special Delivery (Factory New),3.35,0
MP7 | Special Delivery (Field-Tested),1.37,8
MP7 | Special Delivery (Minimal Wear),2.12,0
MP7 | Special Delivery (Well-Worn),1.25,0
MP7 | Tall Grass (Battle-Scarred),1.04,1
MP7 | Tall Grass (Factory New),1.51,2
MP7 | Tall Grass (Field-Tested),1.2,0
MP7 | Tall Grass (Minimal Wear),1.27,0
MP7 | Tall Grass (Well-Worn),1.16,0
MP7 | Teal Blossom (Factory New),45.57,0
MP7 | Teal Blossom (Field-Tested),43.29,1
MP7 | Teal Blossom (Minimal Wear),44.9,0
MP7 | Urban Hazard (Battle-Scarred),0.13,0
MP7 | Urban Hazard (Factory New),0.21,3
MP7 | Urban Hazard (Field-Tested),0.1,8
MP7 | Urban Hazard (Minimal Wear),0.11,3
MP7 | Urban Hazard (Well-Worn),0.09,1
MP7 | Vault Heist (Battle-Scarred),0.49,0
MP7 | Vault Heist (Factory New),0.99,0
MP7 | Vault Heist (Field-Tested),0.62,8
MP7 | Vault Heist (Minimal Wear),0.76,0
MP7 | Vault Heist (Well-Worn),0.58,0
MP7 | Whiteout (Battle-Scarred),5.66,0
MP7 | Whiteout (Field-Tested),4.46,1
MP7 | Whiteout (Minimal Wear),35.38,0
MP7 | Whiteout (Well-Worn),4.23,1
MP9 | Airlock (Battle-Scarred),1.46,0
MP9 | Airlock (Factory New),7.83,2
MP9 | Airlock (Field-Tested),1.76,14
MP9 | Airlock (Minimal Wear),3.45,3
MP9 | Airlock (Well-Worn),1.62,0
MP9 | Army Sheen (Factory New),0.09,4
MP9 | Army Sheen (Field-Tested),0.05,0
MP9 | Army Sheen (Minimal Wear),0.06,0
MP9 | Bioleak (Battle-Scarred),0.09,0
MP9 | Bioleak (Factory New),0.27,7
MP9 | Bioleak (Field-Tested),0.07,0
MP9 | Bioleak (Minimal Wear),0.12,3
MP9 | Bioleak (Well-Worn),0.11,1
MP9 | Black Sand (Battle-Scarred),0.05,0
MP9 | Black Sand (Factory New),0.19,0
MP9 | Black Sand (Field-Tested),0.05,0
MP9 | Black Sand (Minimal Wear),0.08,0
MP9 | Black Sand (Well-Worn),0.05,0
MP9 | Bulldozer (Battle-Scarred),20.78,0
MP9 | Bulldozer (Field-Tested),33.73,0
MP9 | Bulldozer (Well-Worn),27.93,0
MP9 | Capillary (Battle-Scarred),0.12,0
MP9 | Capillary (Factory New),0.35,4
MP9 | Capillary (Field-Tested),0.13,12
MP9 | Capillary (Minimal Wear),0.25,3
MP9 | Capillary (Well-Worn),0.24,1
MP9 | Dark Age (Factory New),69.01,0
MP9 | Dark Age (Minimal Wear),73.95,0
MP9 | Dart (Battle-Scarred),0.75,0
MP9 | Dart (Factory New),0.67,3
MP9 | Dart (Field-Tested),0.32,6
MP9 | Dart (Minimal Wear),0.48,4
MP9 | Dart (Well-Worn),0.36,0
MP9 | Deadly Poison (Battle-Scarred),0.11,0
MP9 | Deadly Poison (Factory New),1.23,0
MP9 | Deadly Poison (Field-Tested),0.15,5
MP9 | Deadly Poison (Minimal Wear),0.29,10
MP9 | Deadly Poison (Well-Worn),0.12,2
MP9 | Dry Season (Battle-Scarred),0.63,0
MP9 | Dry Season (Field-Tested),0.65,0
MP9 | Dry Season (Minimal Wear),1.47,0
MP9 | Food Chain (Battle-Scarred),1.43,1
MP9 | Food Chain (Factory New),9.23,83
MP9 | Food Chain (Field-Tested),2.02,63
MP9 | Food Chain (Minimal Wear),4.06,4
MP9 | Food Chain (Well-Worn),1.59,19
MP9 | Goo (Battle-Scarred),0.38,3
MP9 | Goo (Factory New),1.09,9
MP9 | Goo (Field-Tested),0.4,5
MP9 | Goo (Minimal Wear),0.63,17
MP9 | Goo (Well-Worn),0.39,1
MP9 | Green Plaid (Factory New),3.0,0
MP9 | Green Plaid (Field-Tested),1.2,0
MP9 | Green Plaid (Minimal Wear),1.9,0
MP9 | Hot Rod (Factory New),34.32,45
MP9 | Hot Rod (Minimal Wear),31.96,0
MP9 | Hydra (Battle-Scarred),3.61,30
MP9 | Hydra (Factory New),12.26,4
MP9 | Hydra (Field-Tested),5.69,31
MP9 | Hydra (Minimal Wear),7.01,3
MP9 | Hydra (Well-Worn),4.62,27
MP9 | Hypnotic (Factory New),9.09,100
MP9 | Hypnotic (Minimal Wear),10.34,2
MP9 | Modest Threat (Battle-Scarred),0.06,0
MP9 | Modest Threat (Factory New),0.13,0
MP9 | Modest Threat (Field-Tested),0.05,0
MP9 | Modest Threat (Minimal Wear),0.1,32
MP9 | Modest Threat (Well-Worn),0.08,0
MP9 | Mount Fuji (Battle-Scarred),0.43,12
MP9 | Mount Fuji (Factory New),4.3,36
MP9 | Mount Fuji (Field-Tested),0.59,61
MP9 | Mount Fuji (Minimal Wear),1.9,44
MP9 | Mount Fuji (Well-Worn),0.61,56
MP9 | Music Box (Battle-Scarred),3.91,0
MP9 | Music Box (Factory New),4.22,0
MP9 | Music Box (Field-Tested),3.8,0
MP9 | Music Box (Minimal Wear),3.98,1
MP9 | Music Box (Well-Worn),4.05,0
MP9 | Old Roots (Battle-Scarred),0.33,0
MP9 | Old Roots (Factory New),0.44,5
MP9 | Old Roots (Field-Tested),0.37,11
MP9 | Old Roots (Minimal Wear),0.35,42
MP9 | Old Roots (Well-Worn),0.32,3
MP9 | Orange Peel (Battle-Scarred),0.11,9
MP9 | Orange Peel (Factory New),0.35,0
MP9 | Orange Peel (Field-Tested),0.09,0
MP9 | Orange Peel (Minimal Wear),0.11,2
MP9 | Orange Peel (Well-Worn),0.09,0
MP9 | Pandora's Box (Factory New),91.49,0
MP9 | Pandora's Box (Minimal Wear),88.04,0
MP9 | Rose Iron (Factory New),7.55,35
MP9 | Rose Iron (Field-Tested),4.37,0
MP9 | Rose Iron (Minimal Wear),6.01,3
MP9 | Ruby Poison Dart (Battle-Scarred),0.87,1
MP9 | Ruby Poison Dart (Factory New),1.39,0
MP9 | Ruby Poison Dart (Field-Tested),0.55,2
MP9 | Ruby Poison Dart (Minimal Wear),1.02,14
MP9 | Ruby Poison Dart (Well-Worn),0.92,0
MP9 | Sand Dashed (Battle-Scarred),0.02,0
MP9 | Sand Dashed (Factory New),0.12,0
MP9 | Sand Dashed (Field-Tested),0.02,0
MP9 | Sand Dashed (Minimal Wear),0.02,0
MP9 | Sand Dashed (Well-Worn),0.02,0
MP9 | Sand Scale (Factory New),0.28,0
MP9 | Sand Scale (Field-Tested),0.1,0
MP9 | Sand Scale (Minimal Wear),0.17,5
MP9 | Sand Scale (Well-Worn),0.13,0
MP9 | Setting Sun (Battle-Scarred),1.56,0
MP9 | Setting Sun (Factory New),5.22,3
MP9 | Setting Sun (Field-Tested),2.34,9
MP9 | Setting Sun (Minimal Wear),3.51,4
MP9 | Setting Sun (Well-Worn),1.74,8
MP9 | Slide (Battle-Scarred),0.02,0
MP9 | Slide (Factory New),0.08,0
MP9 | Slide (Field-Tested),0.02,0
MP9 | Slide (Minimal Wear),0.02,0
MP9 | Slide (Well-Worn),0.02,0
MP9 | Stained Glass (Factory New),85.49,5
MP9 | Stained Glass (Minimal Wear),78.19,0
MP9 | Starlight Protector (Battle-Scarred),6.6,0
MP9 | Starlight Protector (Factory New),53.48,0
MP9 | Starlight Protector (Field-Tested),12.55,6
MP9 | Starlight Protector (Minimal Wear),29.94,2
MP9 | Starlight Protector (Well-Worn),10.82,1
MP9 | Storm (Battle-Scarred),0.19,0
MP9 | Storm (Field-Tested),0.16,1
MP9 | Storm (Minimal Wear),0.43,2
MP9 | Storm (Well-Worn),0.18,0
Markus Delrow | FBI HRT,0.96,31
Masterminds Music Kit Box,4.84,0
Maximus | Sabre,0.75,34
Michael Syfers  | FBI Sniper,1.22,11
Militia Pin,3.99,2
Mirage Pin,12.22,0
"Music Kit | AWOLNATION, I Am",4.46,4
"Music Kit | Amon Tobin, All for Dust",3.12,0
"Music Kit | Austin Wintory, Bachram",2.01,3
"Music Kit | Austin Wintory, Desert Fire",4.46,0
"Music Kit | Austin Wintory, Mocha Petal",1.91,1
"Music Kit | Beartooth, Disgusting",4.7,0
"Music Kit | Chipzel, ~Yellow Magic~",1.97,1
"Music Kit | Damjan Mravunac, The Talos Principle",4.26,0
"Music Kit | Daniel Sadowski, Crimson Assault",3.93,2
"Music Kit | Daniel Sadowski, Eye of the Dragon",2.03,4
"Music Kit | Daniel Sadowski, The 8-Bit Kit",3.99,0
"Music Kit | Daniel Sadowski, Total Domination",4.38,0
"Music Kit | Darude, Moments CSGO",4.41,2
"Music Kit | Dren, Death's Head Demolition",3.54,0
"Music Kit | Dren, Gunman Taco Truck",18.84,0
"Music Kit | Feed Me, High Noon",4.35,4
"Music Kit | Freaky DNA, Vici",8.72,0
"Music Kit | Ian Hultquist, Lion's Mouth",4.78,1
"Music Kit | Jesse Harlin, Astro Bellum",1.53,1
"Music Kit | Kelly Bailey, Hazardous Environments",3.8,0
"Music Kit | Ki:Theory, MOLOTOV",4.33,0
"Music Kit | Laura Shigihara: Work Hard, Play Hard",6.65,7
"Music Kit | Lennie Moore, Java Havana Funkaloo",4.41,1
"Music Kit | Mateo Messina, For No Mankind",4.02,0
"Music Kit | Matt Lange, IsoRhythm",3.98,1
"Music Kit | Matt Levine, Drifter",1.54,0
"Music Kit | Michael Bross, Invasion!",4.41,0
"Music Kit | Midnight Riders, All I Want for Christmas",4.58,8
"Music Kit | Mord Fustang, Diamonds",4.5,4
"Music Kit | Neck Deep, The Lowlife Pack",4.24,0
"Music Kit | New Beat Fund, Sponge Fingerz",4.59,4
"Music Kit | Noisia, Sharpened",5.09,0
"Music Kit | Proxy, Battlepack",4.93,1
"Music Kit | Robert Allaire, Insurgency",4.41,1
"Music Kit | Sam Marshall, Bodacious",1.58,2
"Music Kit | Sarah Schachner, KOLIBRI",3.88,0
"Music Kit | Sasha, LNOE",4.56,2
"Music Kit | Scarlxrd, CHAIN$AW.LXADXUT.",2.55,21
"Music Kit | Scarlxrd: King, Scar",3.29,16
"Music Kit | Sean Murray, A*D*8",3.0,0
"Music Kit | Skog, II-Headshot",4.53,0
"Music Kit | Skog, Metal",4.56,0
"Music Kit | The Verkkars & n0thing, Flashbang Dance",4.31,0
"Music Kit | The Verkkars, EZ4ENCE",4.47,5
"Music Kit | Tim Huling, Neo Noir",1.09,0
"Music Kit | Tree Adams and Ben Bromfield, M.U.D.D. FORCE",1.09,1
"Music Kit | Troels Folmann, Uber Blasto Phone",5.1,5
"Music Kit | Various Artists, Hotline Miami",4.91,1
"Music Kit | bbno$, u mad!",4.74,2
Name Tag,2.19,0
Negev | Army Sheen (Factory New),0.04,0
Negev | Army Sheen (Field-Tested),0.02,0
Negev | Army Sheen (Minimal Wear),0.02,0
Negev | Boroque Sand (Battle-Scarred),0.54,1
Negev | Boroque Sand (Factory New),1.65,0
Negev | Boroque Sand (Field-Tested),0.59,0
Negev | Boroque Sand (Minimal Wear),0.79,2
Negev | Boroque Sand (Well-Worn),0.53,0
Negev | Bratatat (Battle-Scarred),0.79,0
Negev | Bratatat (Factory New),4.45,0
Negev | Bratatat (Field-Tested),1.02,2
Negev | Bratatat (Minimal Wear),1.46,0
Negev | Bratatat (Well-Worn),1.33,0
Negev | Bulkhead (Battle-Scarred),0.08,0
Negev | Bulkhead (Factory New),0.18,15
Negev | Bulkhead (Field-Tested),0.08,0
Negev | Bulkhead (Minimal Wear),0.1,12
Negev | Bulkhead (Well-Worn),0.1,5
Negev | CaliCamo (Factory New),4.58,2
Negev | CaliCamo (Field-Tested),3.47,0
Negev | CaliCamo (Minimal Wear),3.88,0
Negev | Dazzle (Battle-Scarred),0.05,0
Negev | Dazzle (Field-Tested),0.05,0
Negev | Dazzle (Minimal Wear),0.28,5
Negev | Dazzle (Well-Worn),0.07,0
Negev | Desert-Strike (Battle-Scarred),0.09,0
Negev | Desert-Strike (Factory New),0.19,0
Negev | Desert-Strike (Field-Tested),0.09,8
Negev | Desert-Strike (Minimal Wear),0.1,1
Negev | Desert-Strike (Well-Worn),0.13,0
Negev | Infrastructure (Factory New),3.76,0
Negev | Infrastructure (Field-Tested),3.22,0
Negev | Infrastructure (Minimal Wear),3.93,5
Negev | Lionfish (Battle-Scarred),0.24,1
Negev | Lionfish (Factory New),1.01,5
Negev | Lionfish (Field-Tested),0.27,21
Negev | Lionfish (Minimal Wear),0.45,12
Negev | Lionfish (Well-Worn),0.26,0
Negev | Loudmouth (Battle-Scarred),0.46,0
Negev | Loudmouth (Field-Tested),0.59,16
Negev | Loudmouth (Minimal Wear),5.05,0
Negev | Loudmouth (Well-Worn),0.57,0
Negev | Man-o'-war (Field-Tested),0.08,0
Negev | Man-o'-war (Minimal Wear),0.1,44
Negev | Mjölnir (Factory New),1422.56,0
Negev | Nuclear Waste (Factory New),1.17,1
Negev | Nuclear Waste (Field-Tested),0.77,2
Negev | Nuclear Waste (Minimal Wear),0.95,0
Negev | Palm (Field-Tested),1.93,0
Negev | Palm (Minimal Wear),2.63,0
Negev | Phoenix Stencil (Battle-Scarred),3.93,0
Negev | Phoenix Stencil (Factory New),5.09,3
Negev | Phoenix Stencil (Field-Tested),4.05,0
Negev | Phoenix Stencil (Minimal Wear),4.76,0
Negev | Power Loader (Battle-Scarred),0.54,2
Negev | Power Loader (Factory New),6.44,4
Negev | Power Loader (Field-Tested),1.22,2
Negev | Power Loader (Minimal Wear),2.75,2
Negev | Power Loader (Well-Worn),0.67,2
Negev | Prototype (Battle-Scarred),0.06,0
Negev | Prototype (Factory New),0.2,11
Negev | Prototype (Field-Tested),0.06,0
Negev | Prototype (Minimal Wear),0.08,0
Negev | Prototype (Well-Worn),0.06,0
Negev | Terrain (Factory New),0.38,2
Negev | Terrain (Field-Tested),0.17,7
Negev | Terrain (Minimal Wear),0.22,1
Negev | Terrain (Well-Worn),0.13,0
Negev | Ultralight (Battle-Scarred),0.06,0
Negev | Ultralight (Factory New),0.18,17
Negev | Ultralight (Field-Tested),0.06,0
Negev | Ultralight (Minimal Wear),0.09,4
Negev | Ultralight (Well-Worn),0.07,0
Negev | dev_texture (Battle-Scarred),0.22,1
Negev | dev_texture (Factory New),1.1,7
Negev | dev_texture (Field-Tested),0.24,24
Negev | dev_texture (Minimal Wear),0.48,14
Negev | dev_texture (Well-Worn),0.24,2
Nova | Antique (Factory New),10.12,1
Nova | Antique (Field-Tested),7.31,0
Nova | Antique (Minimal Wear),8.67,1
Nova | Army Sheen (Factory New),0.21,7
Nova | Army Sheen (Minimal Wear),0.16,0
Nova | Baroque Orange (Factory New),77.11,3
Nova | Blaze Orange (Field-Tested),6.69,0
Nova | Bloomstick (Factory New),51.78,0
Nova | Bloomstick (Field-Tested),4.6,0
Nova | Bloomstick (Minimal Wear),11.98,0
Nova | Bloomstick (Well-Worn),4.49,0
Nova | Caged Steel (Factory New),0.21,9
Nova | Caged Steel (Field-Tested),0.15,3
Nova | Caged Steel (Minimal Wear),0.19,15
Nova | Candy Apple (Factory New),0.16,9
Nova | Candy Apple (Field-Tested),0.1,4
Nova | Candy Apple (Minimal Wear),0.11,5
Nova | Clear Polymer (Battle-Scarred),0.85,0
Nova | Clear Polymer (Factory New),2.57,0
Nova | Clear Polymer (Field-Tested),0.98,0
Nova | Clear Polymer (Minimal Wear),1.64,2
Nova | Clear Polymer (Well-Worn),0.85,0
Nova | Exo (Battle-Scarred),0.1,0
Nova | Exo (Factory New),0.21,4
Nova | Exo (Field-Tested),0.09,0
Nova | Exo (Minimal Wear),0.13,1
Nova | Exo (Well-Worn),0.15,0
Nova | Forest Leaves (Battle-Scarred),0.73,0
Nova | Forest Leaves (Field-Tested),0.86,0
Nova | Forest Leaves (Minimal Wear),2.64,0
Nova | Forest Leaves (Well-Worn),1.14,0
Nova | Ghost Camo (Factory New),1.21,0
Nova | Ghost Camo (Field-Tested),0.93,0
Nova | Ghost Camo (Minimal Wear),0.92,0
Nova | Gila (Factory New),0.94,0
Nova | Gila (Field-Tested),0.33,0
Nova | Gila (Minimal Wear),0.45,2
Nova | Graphite (Factory New),8.84,3
Nova | Graphite (Minimal Wear),8.51,0
Nova | Green Apple (Factory New),10.33,13
Nova | Green Apple (Field-Tested),8.97,0
Nova | Green Apple (Minimal Wear),8.3,0
Nova | Hyper Beast (Battle-Scarred),7.79,0
Nova | Hyper Beast (Factory New),18.56,0
Nova | Hyper Beast (Field-Tested),8.29,0
Nova | Hyper Beast (Minimal Wear),12.17,0
Nova | Hyper Beast (Well-Worn),8.25,0
Nova | Interlock (Factory New),4.15,5
Nova | Interlock (Field-Tested),3.28,6
Nova | Interlock (Minimal Wear),3.37,0
Nova | Interlock (Well-Worn),3.5,0
Nova | Koi (Factory New),1.18,18
Nova | Koi (Field-Tested),0.55,1
Nova | Koi (Minimal Wear),0.65,1
Nova | Mandrel (Battle-Scarred),0.02,0
Nova | Mandrel (Factory New),0.04,0
Nova | Mandrel (Field-Tested),0.02,0
Nova | Mandrel (Minimal Wear),0.02,0
Nova | Mandrel (Well-Worn),0.02,0
Nova | Moon in Libra (Battle-Scarred),2.33,0
Nova | Moon in Libra (Factory New),3.04,2
Nova | Moon in Libra (Field-Tested),2.34,0
Nova | Moon in Libra (Minimal Wear),2.49,1
Nova | Moon in Libra (Well-Worn),2.23,0
Nova | Plume (Battle-Scarred),0.2,1
Nova | Plume (Factory New),0.71,0
Nova | Plume (Field-Tested),0.19,0
Nova | Plume (Minimal Wear),0.44,0
Nova | Plume (Well-Worn),0.27,0
Nova | Polar Mesh (Battle-Scarred),0.02,0
Nova | Polar Mesh (Factory New),0.1,0
Nova | Polar Mesh (Field-Tested),0.02,0
Nova | Polar Mesh (Minimal Wear),0.02,0
Nova | Polar Mesh (Well-Worn),0.02,0
Nova | Predator (Battle-Scarred),0.02,0
Nova | Predator (Factory New),0.11,0
Nova | Predator (Field-Tested),0.02,0
Nova | Predator (Minimal Wear),0.02,0
Nova | Predator (Well-Worn),0.02,0
Nova | Quick Sand (Battle-Scarred),3.48,0
Nova | Quick Sand (Factory New),3.72,7
Nova | Quick Sand (Field-Tested),3.19,3
Nova | Quick Sand (Minimal Wear),3.28,0
Nova | Quick Sand (Well-Worn),3.28,0
Nova | Ranger (Battle-Scarred),0.14,0
Nova | Ranger (Factory New),0.46,0
Nova | Ranger (Field-Tested),0.13,0
Nova | Ranger (Minimal Wear),0.22,2
Nova | Ranger (Well-Worn),0.15,1
Nova | Red Quartz (Factory New),2.97,14
Nova | Red Quartz (Field-Tested),0.79,4
Nova | Red Quartz (Minimal Wear),1.09,39
Nova | Red Quartz (Well-Worn),0.6,0
Nova | Rising Skull (Factory New),6.15,0
Nova | Rising Skull (Field-Tested),4.63,1
Nova | Rising Skull (Minimal Wear),5.07,0
Nova | Rising Skull (Well-Worn),4.5,0
Nova | Rust Coat (Battle-Scarred),0.6,1
Nova | Rust Coat (Factory New),1.1,0
Nova | Rust Coat (Field-Tested),0.61,3
Nova | Rust Coat (Minimal Wear),0.71,0
Nova | Rust Coat (Well-Worn),0.61,0
Nova | Sand Dune (Battle-Scarred),0.02,0
Nova | Sand Dune (Factory New),0.12,1
Nova | Sand Dune (Field-Tested),0.02,0
Nova | Sand Dune (Minimal Wear),0.02,0
Nova | Sand Dune (Well-Worn),0.02,0
Nova | Tempest (Factory New),9.84,0
Nova | Tempest (Field-Tested),5.08,0
Nova | Tempest (Minimal Wear),5.19,1
Nova | Toy Soldier (Battle-Scarred),0.55,1
Nova | Toy Soldier (Factory New),2.78,0
Nova | Toy Soldier (Field-Tested),0.77,9
Nova | Toy Soldier (Minimal Wear),1.55,9
Nova | Toy Soldier (Well-Worn),0.55,1
Nova | Walnut (Battle-Scarred),0.77,0
Nova | Walnut (Field-Tested),0.75,0
Nova | Walnut (Minimal Wear),1.97,1
Nova | Walnut (Well-Worn),1.19,0
Nova | Wild Six (Battle-Scarred),0.24,1
Nova | Wild Six (Factory New),0.95,0
Nova | Wild Six (Field-Tested),0.24,9
Nova | Wild Six (Minimal Wear),0.47,11
Nova | Wild Six (Well-Worn),0.24,1
Nova | Windblown (Battle-Scarred),0.11,1
Nova | Windblown (Factory New),0.38,1
